created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 17 23:30:48 +0000 2024;1747763433104433602;Kece amatt nihh Galaxy S24 jadi Pengen beli aku, Karena Nonton Live Samsung Unpacked Smg bisa ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1739258969087197184;1747763433104433602;AndrianoYovi;https://twitter.com/AndrianoYovi/status/1747763433104433602
Wed Jan 17 23:30:44 +0000 2024;1747763412770365515;Di tengah kebosanan kantor, buka galeri untuk refreshing, dan temukan fitur edit foto langsung yang menarik di Galaxy S24 Galaxy S24 Canggih Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1719700425556033536;1747763412770365515;sweokyuia;https://twitter.com/sweokyuia/status/1747763412770365515
Wed Jan 17 23:30:40 +0000 2024;1747763396395839543;[spin9] รีวิว Samsung Galaxy S24 Ultra — ล้ำจริง ว้าวจริง ยุคของ AI มาถึ... https://t.co/mhEqX1Vl08 via @YouTube;0;0;0;0;und;301251776;1747763396395839543;parkbxll;https://twitter.com/parkbxll/status/1747763396395839543
Wed Jan 17 23:30:35 +0000 2024;1747763375830860139;¡Descubre la gran noticia! Samsung Galaxy S24 recibirá hasta 7 años de actualizaciones de Android, siguiendo los pasos de Google Pixel 8. ¡Mantente actualizado por mucho tiempo! 👏📱 #SamsungGalaxyS24 #ActualizacionesAndroid https://t.co/zIdy7PxvTu;0;0;0;0;es;1663284463365758976;1747763375830860139;gdiscovery_es;https://twitter.com/gdiscovery_es/status/1747763375830860139
Wed Jan 17 23:30:34 +0000 2024;1747763372295155998;¡Descubre las novedades del Samsung Galaxy S24 Ultra! Con titanio, pantalla plana y sin cámara telefoto de 10x. ¿Qué te parece esta actualización?  🔥  #Samsung #GalaxyS24Ultra  Visita el enlace para más detalles: https://t.co/zT3bhwjwx7;0;0;0;0;es;1663284463365758976;1747763372295155998;gdiscovery_es;https://twitter.com/gdiscovery_es/status/1747763372295155998
Wed Jan 17 23:30:33 +0000 2024;1747763369610817583;¡Descubre los nuevos modelos Galaxy S24 y S24+ de Samsung! Con leves cambios de diseño y mucha inteligencia artificial, estos smartphones están disponibles para preorden. ¡No te lo pierdas! ➡️ https://t.co/TyFyvBklUm;0;0;0;0;es;1663284463365758976;1747763369610817583;gdiscovery_es;https://twitter.com/gdiscovery_es/status/1747763369610817583
Wed Jan 17 23:30:29 +0000 2024;1747763352930066876;Win a #Samsung Galaxy S24 or Galaxy S24 Ultra with Android Headlines https://t.co/sSSqQQvpez  @androidheadline @SamsungMobile #Giveaway https://t.co/4hXvxBHn4Q;0;0;0;0;en;94306892;1747763352930066876;wbanks1964;https://twitter.com/wbanks1964/status/1747763352930066876
Wed Jan 17 23:30:22 +0000 2024;1747763321087156403;Samsung ga perlu diraguin sih tapi ini Galaxy S24 Canggih banget  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1559010697178398720;1747763321087156403;arciliuz;https://twitter.com/arciliuz/status/1747763321087156403
Wed Jan 17 23:30:11 +0000 2024;1747763274135810097;Samsung unveiled its latest flagship phones, under the Galaxy S24 series, during its #GalaxyUnpacked event on Thursday, January 18.   Read more here: https://t.co/LYjx5JGuhu  What do you think about the S24 series? Let’s talk about it: https://t.co/d9E5zNnjUS https://t.co/cBwsoJ9kht;0;0;1;5;en;330826792;1747763274135810097;rapplerdotcom;https://twitter.com/rapplerdotcom/status/1747763274135810097
Wed Jan 17 23:30:10 +0000 2024;1747763273062060297;Google on Wednesday announced ‘Circle to Search’ feature in any app for premium Android smartphones starting with Pixel 8 and 8 Pro and Samsung Galaxy S24 series from January 31 in all languages and regions. https://t.co/KoGzx4H8rO;0;0;0;5;en;20751449;1747763273062060297;the_hindu;https://twitter.com/the_hindu/status/1747763273062060297
Wed Jan 17 23:30:08 +0000 2024;1747763264296222890;Udah lama gue nyariin hp yang canggih yang bisa nyari barang yang dipake idol Korea ternyata karena Galaxy S24 Canggih jadinya  cuma circle doang ternyata bisa Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1599787009002078209;1747763264296222890;LeonLeonardoo;https://twitter.com/LeonLeonardoo/status/1747763264296222890
Wed Jan 17 23:30:08 +0000 2024;1747763262706299047;Isso da Samsung tirar o zoom óptico de 10x no s24 ultra achei paia;0;0;0;0;pt;1208431982;1747763262706299047;jepezzz;https://twitter.com/jepezzz/status/1747763262706299047
Wed Jan 17 23:30:05 +0000 2024;1747763249750081865;Apfelfunk 416 ist online: Apple vs. Eric, Black Unity, Samsung Galaxy S24, Apple Watch, Vision Pro, Umfrage der Woche, Zuschriften https://t.co/LiRoafhCAI;0;0;3;20;de;4818940817;1747763249750081865;Apfelfunk;https://twitter.com/Apfelfunk/status/1747763249750081865
Wed Jan 17 23:30:04 +0000 2024;1747763248374706587;Tapii emngg Naksir poll sihh aku sama Galaxy S24 Karena sehabis Nonton Live Samsung Unpacked 😭 Plis mau ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1739142894085378048;1747763248374706587;Clara174489;https://twitter.com/Clara174489/status/1747763248374706587
Wed Jan 17 23:30:04 +0000 2024;1747763247103541328;Samsung Electronicsが発表した「Galaxy S24」シリーズの進化についての記事です。新機能「Galaxy AI」を含め、従来の「Galaxy S23」とのスペック比較も。興味深い内容です！詳細はこちら：https://t.co/uH4DMa2Lg9;0;0;0;0;ja;278434015;1747763247103541328;mlifehack123;https://twitter.com/mlifehack123/status/1747763247103541328
Wed Jan 17 23:30:03 +0000 2024;1747763244347888094;Samsung Galaxy S24 Ultra Review: Is Apple Doomed?  https://t.co/vqs2sQ4uan;0;0;0;0;en;1192559241095237632;1747763244347888094;macoclock;https://twitter.com/macoclock/status/1747763244347888094
Wed Jan 17 23:30:00 +0000 2024;1747763230745788675;#Tecnología | Samsung presenta el nuevo Galaxy S24📱 https://t.co/0XEhM3SjBW;0;0;0;0;es;2745987547;1747763230745788675;SolDeCuernavaca;https://twitter.com/SolDeCuernavaca/status/1747763230745788675
Wed Jan 17 23:30:00 +0000 2024;1747763229554790414;E os novos Galaxy S24 chegaram galera!! Confesso que gostei bastante desse novo design do S24 e do S24+ e as novidades de Inteligência Artificial estão incríveis, mostrei tudo no vídeo completo lá no canal!!  🎬https://t.co/tVrdMl7XYI  #Samsung #Galaxy #GalaxyUnpacked #GalaxyS24 https://t.co/ZyjQ8IJDt9;0;3;2;13;pt;2741059686;1747763229554790414;BeTechers;https://twitter.com/BeTechers/status/1747763229554790414
Wed Jan 17 23:30:00 +0000 2024;1747763229433254228;Galaxy S24: Conheça as novidades da nova linha de smartphones da Samsung na entrevista com @thassius, no Ponto Final CBN. #NoArNaCBN   https://t.co/FqGo5xtfWd;0;0;1;5;pt;785833176;1747763229433254228;CBNoficial;https://twitter.com/CBNoficial/status/1747763229433254228
Wed Jan 17 23:29:58 +0000 2024;1747763221719826735;Makin kesini makin gila aja samsung, Galaxy S24 Canggih banget  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1584402443408125952;1747763221719826735;thegeogeorge;https://twitter.com/thegeogeorge/status/1747763221719826735
Wed Jan 17 23:29:54 +0000 2024;1747763203814179164;Galaxy S24: Samsung le aplica un baño de IA a su gama alta | Tecnología https://t.co/8oXfGSLa0b;0;0;0;0;es;4363951695;1747763203814179164;DicersaTech;https://twitter.com/DicersaTech/status/1747763203814179164
Wed Jan 17 23:29:52 +0000 2024;1747763196155634086;Samsung Galaxy S24 Ultra, S24+ and S24 hands-on review https://t.co/LUqQmELw9B;0;0;0;0;en;76573227;1747763196155634086;lucasxtwt;https://twitter.com/lucasxtwt/status/1747763196155634086
Wed Jan 17 23:29:50 +0000 2024;1747763187468894654;Το κίτρινο Titanium του Samsung S24 Ultra είναι μια απόχρωση εγκεκριμένη από το διάδρομο  Διαβάστε ολόκληρο το άρθρο στο ΕΔΩ: https://t.co/EDYEFTfgId #TechWarGR1 https://t.co/oyLAK7rJSe;0;0;0;0;el;1355484986846175234;1747763187468894654;TechWarGR1;https://twitter.com/TechWarGR1/status/1747763187468894654
Wed Jan 17 23:29:50 +0000 2024;1747763185850200543;英語力そのうち無くなる。 中2英語だけでよくなる。  Samsung、AI機能多数搭載のフラグシップスマホ「Galaxy S24」シリーズを投入（PC Watch） https://t.co/WFp2C7pbQp;0;0;0;0;ja;1247772293473820672;1747763185850200543;yakkyall;https://twitter.com/yakkyall/status/1747763185850200543
Wed Jan 17 23:29:49 +0000 2024;1747763185262711245;Win a #Samsung Galaxy S24 or Galaxy S24 Ultra with Android Headlines https://t.co/aZFouaqqbf  @androidheadline @SamsungMobile #Giveaway https://t.co/xhMTglOqVp;0;0;0;0;en;1740083985986805760;1747763185262711245;Jus_aGhost;https://twitter.com/Jus_aGhost/status/1747763185262711245
Wed Jan 17 23:29:39 +0000 2024;1747763139792502943;Galaxy S24 Canggih banget sihhh  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1583649466162491392;1747763139792502943;bwillnoah;https://twitter.com/bwillnoah/status/1747763139792502943
Wed Jan 17 23:29:34 +0000 2024;1747763119542427727;Resmi Diluncurkan, Ini Spesifikasi Lengkap Samsung Galaxy S24 dan Harganya https://t.co/T9SD1GHBQG #beritasatu #news #berita;0;0;0;0;in;154102750;1747763119542427727;Beritasatu;https://twitter.com/Beritasatu/status/1747763119542427727
Wed Jan 17 23:29:33 +0000 2024;1747763115633279434;woww canggih gitu yaa banyak AI nya di Galaxy S24 Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619019519653220352;1747763115633279434;ferinaalic;https://twitter.com/ferinaalic/status/1747763115633279434
Wed Jan 17 23:29:26 +0000 2024;1747763085212090696;Naksir bettt woiilaaaa, pengen Galaxy S24 Kerena abis Nonton Live Samsung Unpacked, Aku Pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1739142894085378048;1747763085212090696;Clara174489;https://twitter.com/Clara174489/status/1747763085212090696
Wed Jan 17 23:29:15 +0000 2024;1747763041536807366;Galaxy S24 Canggih banget apalagi fiturnyaa edan bangett Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1583644620596326401;1747763041536807366;thebyeers;https://twitter.com/thebyeers/status/1747763041536807366
Wed Jan 17 23:29:08 +0000 2024;1747763012235366748;Galaxy S24 Ultra: Official Introduction Film | Samsung https://t.co/wHe2Q6rHTd @YouTubeから;0;0;0;0;pl;1496846684688908290;1747763012235366748;yyuatha;https://twitter.com/yyuatha/status/1747763012235366748
Wed Jan 17 23:29:06 +0000 2024;1747763002281988145;Resumo o que tem de novo nas linhas Samsung Galaxy S24.  Fonte: Olhar Digital https://t.co/fyme3tpbge;0;0;0;0;pt;1527062263693295617;1747763002281988145;DemiOther_Tech;https://twitter.com/DemiOther_Tech/status/1747763002281988145
Wed Jan 17 23:29:01 +0000 2024;1747762982816539097;เดี๋ยวมาดูต่อ แปะไว้ก่อน  [spin9] รีวิว Samsung Galaxy S24 Ultra — ล้ำจริง ว้าวจริง ยุคของ AI มาถึ... https://t.co/uqbz9eAbmr via @YouTube;0;0;0;0;th;939537382310739968;1747762982816539097;Atku_tta;https://twitter.com/Atku_tta/status/1747762982816539097
Wed Jan 17 23:28:58 +0000 2024;1747762970229125577;Qué ganas de un limón con sal y un Samsung s24 .😶‍🌫️;0;0;0;0;es;1545608608066543616;1747762970229125577;nicolewalls1989;https://twitter.com/nicolewalls1989/status/1747762970229125577
Wed Jan 17 23:28:43 +0000 2024;1747762906778030106;Pengen beli Galaxy S24  Karena sehabis Nonton Live Samsung Unpacked Dan  Pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;1;in;1739142894085378048;1747762906778030106;Clara174489;https://twitter.com/Clara174489/status/1747762906778030106
Wed Jan 17 23:28:37 +0000 2024;1747762880886587835;Tes kamera samsung s24 ultra   https://t.co/uMtpDyrvHc https://t.co/OJs134ooO8;0;0;0;0;in;785456277023358976;1747762880886587835;100juta_amin;https://twitter.com/100juta_amin/status/1747762880886587835
Wed Jan 17 23:28:34 +0000 2024;1747762870547603470;Samsung Galaxy S24, Galaxy S24+, Galaxy S24 Ultra: Specs, Release Date, Price, Features https://t.co/CNtLZm20Vf;0;0;2;1;en;1700700085879787520;1747762870547603470;ailawupdate;https://twitter.com/ailawupdate/status/1747762870547603470
Wed Jan 17 23:28:34 +0000 2024;1747762869574508955;Samsungの「Galaxy S24」、Googleの「Gemini」で高度なAI機能満載 https://t.co/2vftZ9ibYJ;0;0;0;0;ja;1437268736340230145;1747762869574508955;_yuheichodome;https://twitter.com/_yuheichodome/status/1747762869574508955
Wed Jan 17 23:28:31 +0000 2024;1747762855460630593;gila sihh fitur Galaxy S24 Canggih banget  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1583639096018505728;1747762855460630593;theharpot;https://twitter.com/theharpot/status/1747762855460630593
Wed Jan 17 23:28:25 +0000 2024;1747762831196385401;@SamsungBrasil posta uma foto no Instagram aí com o s24 Samsung pra eu vê se melhorou msm;0;1;0;0;pt;1664395116700631041;1747762493781328151;teskywer;https://twitter.com/teskywer/status/1747762831196385401
Wed Jan 17 23:28:19 +0000 2024;1747762805221241294;Unlock the future of smart integration! 🌐 Samsung's Galaxy S24 series introduces Google's cutting-edge AI models. Meet Gemini Pro, elevating Notes, Voice Recorder, and Keyboard apps, and Gemini Nano, transforming Google Messages and beyond.🚀#GalaxyS24 #AIIntegration #SmartTech https://t.co/2MviFyJ5tg;0;1;0;0;en;16695771;1747762805221241294;cheinyeanlim;https://twitter.com/cheinyeanlim/status/1747762805221241294
Wed Jan 17 23:28:15 +0000 2024;1747762788037255185;Galaxy S24 Canggih banget bikin ngiler sumpahhh Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1583396484770562048;1747762788037255185;theviesi;https://twitter.com/theviesi/status/1747762788037255185
Wed Jan 17 23:28:04 +0000 2024;1747762742407172436;Deal: New Samsung Galaxy S24 with Large Storage Upgrade and Amazon eGift Card  https://t.co/ntnn3oVi3d #ad;0;0;0;0;en;1064651766267080704;1747762742407172436;Quanbotio;https://twitter.com/Quanbotio/status/1747762742407172436
Wed Jan 17 23:27:56 +0000 2024;1747762708316070110;Waww Jadi Pengen beli Galaxy S24 Sehabis Nonton Live Samsung Unpacked, jdi pngen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1739125755249045504;1747762708316070110;Yansyah67316880;https://twitter.com/Yansyah67316880/status/1747762708316070110
Wed Jan 17 23:27:56 +0000 2024;1747762707586293890;Aduhh gue mau Galaxy S24 Canggih banget  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1559502397860286465;1747762707586293890;lateziyaa;https://twitter.com/lateziyaa/status/1747762707586293890
Wed Jan 17 23:27:52 +0000 2024;1747762692390355195;@stufflistings Samsung is stepping up their game with the Galaxy S24 series by introducing improved Samsung Knox Security. This will provide users with a safer AI experience, making it a smart choice for those who prioritize security.;0;0;0;0;en;1658295055243673605;1747682212911472937;MaggieFaul17289;https://twitter.com/MaggieFaul17289/status/1747762692390355195
Wed Jan 17 23:27:50 +0000 2024;1747762685461356894;First look at Samsung Galaxy S24 Ultra in all new colors. 🤩 Which is your favourite?  #samsung #s24ultra #galaxys24ultra #tech #tecg_life01 #GalaxyUnpacked #GalaxyAI https://t.co/gYBnmywihT;0;0;0;1;en;1317128233607856131;1747762685461356894;tech_life01;https://twitter.com/tech_life01/status/1747762685461356894
Wed Jan 17 23:27:47 +0000 2024;1747762672911974432;juara nih hp super kece dan canggih gituu Galaxy S24 Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619019519653220352;1747762672911974432;ferinaalic;https://twitter.com/ferinaalic/status/1747762672911974432
Wed Jan 17 23:27:37 +0000 2024;1747762630520115211;Tau ga Galaxy S24 Canggih banget  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1583337181682479105;1747762630520115211;iluvye;https://twitter.com/iluvye/status/1747762630520115211
Wed Jan 17 23:27:32 +0000 2024;1747762610144162082;Amazing banget menurutku Galaxy S24 Canggih bener. Aku yang abis Nonton Live Samsung Unpacked jadinya dibuat pengen ikutan pre-order karena hpnya ini new era of mobile banget #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1599787009002078209;1747762610144162082;LeonLeonardoo;https://twitter.com/LeonLeonardoo/status/1747762610144162082
Wed Jan 17 23:27:26 +0000 2024;1747762585687011730;Entrando en la nueva era de la inteligencia artificial móvil con la serie Samsung Galaxy S24 https://t.co/gtRPY6efRQ;0;0;0;1;es;16328080;1747762585687011730;hipolitodelgado;https://twitter.com/hipolitodelgado/status/1747762585687011730
Wed Jan 17 23:27:24 +0000 2024;1747762576589459799;Wonder how @Samsung is going to provide 7 years of support on the s24 if North Korea starts a war with South Korea (Where Samung is)? #SamsungS24Ultra;0;0;0;0;en;185424637;1747762576589459799;talentedhax;https://twitter.com/talentedhax/status/1747762576589459799
Wed Jan 17 23:27:18 +0000 2024;1747762548836069669;Luar biasa jadi Pengen beli Galaxy S24 karena tdi  Nonton Live Samsung Unpacked Dan pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1739125755249045504;1747762548836069669;Yansyah67316880;https://twitter.com/Yansyah67316880/status/1747762548836069669
Wed Jan 17 23:27:14 +0000 2024;1747762533128400902;Galeri Galaxy S24 jadi sumber kegembiraan di kantor saat membosankan, terutama dengan fitur edit foto langsung yang kreatif Galaxy S24 Canggih Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;1;in;1727890676598325248;1747762533128400902;weqasiru;https://twitter.com/weqasiru/status/1747762533128400902
